SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20142015,056,JEFFERSON,275,Jefferson County,119,Crosby Middle School,275119,056275119,210299000703,"$6,768","1,336.9","1,375",703,51.1%,672,48.9%,825,60.0%,387,28.1%,75,5.5%,50,3.6%,1,0.1%,1,0.1%,36,2.6%,476,34.6%,59,4.3%,95.1%,0.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,68.00,23.00,45.00,60.00,7.00,0.00,1.00,0.00,0.00,0.00,68.00,8,0.0%,14.4,7.5%,46.3%,38.8%,0.0%,0.0%,93.0%,2.7%,4.6:1,100%,917,85,4,"3,100",JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,092,Crums Lane Elementary,275092,056275092,210299000684,"$12,215",394.29,411,208,50.6%,203,49.4%,89,21.7%,277,67.4%,20,4.9%,1,0.2%,0,0.0%,0,0.0%,24,5.8%,375,91.2%,10,2.4%,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,34.00,6.00,28.00,28.00,6.00,0.00,0.00,0.00,0.00,0.00,34.00,0,0.0%,9.3,23.1%,43.6%,10.3%,0.0%,0.0%,77.0%,0.0%,3:1,100%,346,4,2,"2,940",JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,082,Dixie Elementary,275082,056275082,210299000675,"$10,664",393.81,414,211,51.0%,203,49.0%,227,54.8%,144,34.8%,19,4.6%,1,0.2%,4,1.0%,2,0.5%,17,4.1%,345,83.3%,16,3.9%,94.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,28.00,3.00,25.00,26.00,1.00,0.00,1.00,0.00,0.00,0.00,28.00,0,0.0%,11.9,14.3%,53.6%,17.9%,0.0%,0.0%,86.0%,0.0%,3.2:1,100%,386,105,2,"6,528",JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,100,Doss High,275100,056275100,210299000691,"$9,615",939.75,"1,021",582,57.0%,439,43.0%,387,37.9%,498,48.8%,77,7.5%,39,3.8%,1,0.1%,4,0.4%,15,1.5%,783,76.7%,40,3.9%,89.9%,4.8%,2.5%,N/A,145,72.9%,132,66.3%,13,6.5%,4,2.0%,23,11.6%,N/A,0.0%,24,12.1%,3,1.5%,15:1,69.00,37.00,32.00,61.00,7.00,1.00,0.00,0.00,0.00,0.00,69.00,1,0.0%,6.3,18.8%,43.8%,15.6%,1.0%,2.1%,81.0%,1.3%,1.1:1,100%,342,0,2,212,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,156,Dunn Elementary School,275156,056275156,210299000722,"$8,150",566.44,585,304,52.0%,281,48.0%,386,66.0%,106,18.1%,9,1.5%,43,7.4%,1,0.2%,0,0.0%,40,6.8%,164,28.0%,12,2.1%,96.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,38.00,3.00,35.00,35.00,1.00,0.00,2.00,0.00,0.00,0.00,38.00,2,0.0%,14.7,3.1%,62.5%,31.3%,0.0%,0.0%,97.0%,0.0%,4.5:1,100%,519,405,6,"1,500",JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,186,ESL Newcomer Academy,275186,056275186,210299002180,"$7,033",369.29,487,285,58.5%,202,41.5%,41,8.4%,114,23.4%,270,55.4%,62,12.7%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,93.5%,14.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26:1,19.00,5.00,14.00,16.00,1.00,1.00,1.00,0.00,0.00,0.00,19.00,5,5.2%,9.5,13.3%,46.7%,20.0%,3.3%,3.3%,87.0%,7.7%,1.5:1,100%,190,,,100,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,007,Eastern High,275007,056275007,210299000625,"$7,257","1,903.6","1,944","1,013",52.1%,931,47.9%,"1,295",66.6%,428,22.0%,87,4.5%,82,4.2%,2,0.1%,1,0.1%,49,2.5%,554,28.5%,72,3.7%,94.2%,4.7%,1.2%,N/A,402,93.3%,368,85.4%,34,7.9%,3,0.7%,19,4.4%,N/A,0.0%,2,0.5%,5,1.2%,18:1,111.00,55.00,56.00,96.00,9.00,2.00,4.00,0.00,0.00,0.00,111.00,10,0.0%,13.2,5.8%,49.2%,35.0%,0.8%,3.3%,94.0%,0.0%,.9:1,100%,"1,574",54,2,"6,730",JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,131,Eisenhower Elementary School,275131,056275131,210299000710,"$8,314",544.2,562,281,50.0%,281,50.0%,428,76.2%,90,16.0%,14,2.5%,3,0.5%,0,0.0%,0,0.0%,27,4.8%,314,55.9%,51,9.1%,95.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,33.00,1.00,32.00,31.00,2.00,0.00,0.00,0.00,0.00,0.00,33.00,0,0.0%,11.9,12.5%,59.4%,15.6%,0.0%,0.0%,88.0%,0.0%,2.2:1,100%,400,25,2,300,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,240,Engelhard Elementary,275240,056275240,210299000739,"$11,268",387.66,402,219,54.5%,183,45.5%,61,15.2%,275,68.4%,30,7.5%,5,1.2%,1,0.2%,0,0.0%,30,7.5%,363,90.3%,7,1.7%,94.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,34.00,6.00,28.00,24.00,9.00,1.00,0.00,0.00,0.00,0.00,34.00,1,0.0%,8.9,12.5%,62.5%,6.3%,3.1%,3.1%,88.0%,0.0%,4:1,100%,350,167,2,300,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,010,Fairdale Elementary School,275010,056275010,210299000626,"$8,457",566.93,594,298,50.2%,296,49.8%,307,51.7%,76,12.8%,146,24.6%,36,6.1%,0,0.0%,4,0.7%,25,4.2%,452,76.1%,35,5.9%,95.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,38.00,3.00,35.00,37.00,0.00,1.00,0.00,0.00,0.00,0.00,38.00,4,0.0%,8.6,15.4%,38.5%,30.8%,0.0%,0.0%,85.0%,0.0%,6.5:1,100%,377,12,5,673,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,057,Fairdale High School,275057,056275057,210299000651,"$9,357","1,011.29","1,113",637,57.2%,476,42.8%,672,60.4%,254,22.8%,143,12.8%,25,2.2%,2,0.2%,1,0.1%,16,1.4%,746,67.0%,81,7.3%,89.4%,3.2%,1.8%,N/A,173,76.9%,162,72.0%,11,4.9%,3,1.3%,24,10.7%,1,0.4%,20,8.9%,4,1.8%,15:1,72.00,35.00,37.00,62.00,7.00,2.00,1.00,0.00,0.00,0.00,72.00,8,0.0%,9.4,13.8%,42.5%,29.9%,0.0%,0.0%,86.0%,0.0%,1.3:1,100%,817,2,2,657,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,212,Farmer Elementary,275212,056275212,210299002187,"$8,337",693.57,720,357,49.6%,363,50.4%,470,65.3%,93,12.9%,85,11.8%,33,4.6%,0,0.0%,2,0.3%,37,5.1%,260,36.1%,25,3.5%,96.8%,0.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,45.00,4.00,41.00,42.00,3.00,0.00,0.00,0.00,0.00,0.00,45.00,9,0.0%,13.8,0.0%,32.5%,65.0%,2.5%,0.0%,100.0%,0.0%,3.5:1,100%,480,46,2,"1,824",JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,049,Farnsley Middle,275049,056275049,210299001530,"$7,146","1,050.93","1,096",578,52.7%,518,47.3%,638,58.2%,340,31.0%,58,5.3%,30,2.7%,2,0.2%,0,0.0%,28,2.6%,656,59.9%,108,9.9%,94.5%,0.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,61.00,18.00,43.00,48.00,13.00,0.00,0.00,0.00,0.00,0.00,61.00,0,0.0%,10.8,13.2%,50.0%,22.1%,1.5%,0.0%,87.0%,0.0%,2.6:1,100%,998,200,2,898,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,011,Fern Creek Elementary,275011,056275011,210299000627,"$7,906",703.93,723,361,49.9%,362,50.1%,370,51.2%,224,31.0%,63,8.7%,22,3.0%,1,0.1%,0,0.0%,43,5.9%,426,58.9%,44,6.1%,96.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,38.00,7.00,31.00,37.00,1.00,0.00,0.00,0.00,0.00,0.00,38.00,0,0.0%,15.2,2.8%,58.3%,36.1%,0.0%,0.0%,97.0%,0.0%,11:1,100%,650,220,8,"9,400",JEFF CO,909
